,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
106,2,1,13,2,7,0.1999999999999999,ind,186.8927662085814
107,2,1,8,2,10,0.0,ind,143.8186269306716
108,3,1,10,3,6,1.0,ind,390.57241541749704
109,1,2,10,3,2,1.0,ind,398.2883977669196
110,8,1,15,2,4,0.8,ind,232.51096251235845
111,7,2,14,1,14,-0.6,ind,-234.86197810247518
112,6,2,2,3,13,-0.4,ind,108.51808644078392
113,10,3,2,1,6,-0.6,ind,-344.30855422782224
114,1,2,14,3,14,0.6000000000000001,ind,25.775263085401548
115,11,2,5,3,13,1.0,ind,565.322230907437
116,7,1,1,3,12,0.3999999999999999,ind,-137.80203236722764
117,10,2,3,1,5,-0.1999999999999999,ind,130.6086601316697
118,10,1,8,3,5,0.6000000000000001,ind,195.94232296339305
119,8,2,15,1,12,-0.8,ind,-188.46823310583
120,12,3,5,2,15,-0.4,ind,-80.91860771738675
121,4,2,3,1,9,-0.4,ind,-400.3022640909094
122,5,3,11,1,15,-1.0,ind,-647.1945093893171
123,4,3,2,2,5,-0.6,ind,230.71530675973827
124,1,2,4,3,14,1.0,ind,233.6040172320004
125,7,2,10,3,3,0.0,ind,-248.0990918692321
126,2,3,2,2,3,0.6000000000000001,ind,-7.645596340138354
127,12,2,7,3,5,0.3999999999999999,ind,111.12916377605552
128,12,3,8,1,4,-1.0,ind,-290.42936886465304
129,5,2,12,1,7,-1.0,ind,-445.5165733551828
130,12,3,2,2,10,-0.6,ind,-297.71303111489897
131,9,3,8,2,8,-0.6,ind,55.771457996600475
132,11,2,14,3,14,0.8,ind,64.24112783308829
133,7,3,12,1,7,-1.0,ind,-456.47818752483477
134,3,2,4,1,2,-0.1999999999999999,ind,-427.9397982440655
135,3,1,11,2,3,1.0,ind,-36.28532025404047
136,3,1,15,3,1,0.3999999999999999,ind,606.3668354988765
137,8,1,5,2,9,0.6000000000000001,ind,429.8884116309455
138,7,3,1,2,14,0.3999999999999999,ind,-39.58132880209291
139,12,1,10,2,1,-0.1999999999999999,ind,22.15383803120403
140,1,2,4,1,11,0.3999999999999999,ind,-94.35226297737518
141,4,2,4,1,4,-0.4,ind,-293.77287295138785
142,10,1,8,2,13,0.6000000000000001,ind,141.26586418326815
143,2,3,11,1,3,0.1999999999999999,ind,-93.76279643688599
144,11,2,10,3,14,0.6000000000000001,ind,439.18259604542254
145,8,2,9,1,1,-0.6,ind,-443.29826125287786
146,3,1,4,3,3,0.6000000000000001,ind,36.9039828413006
147,6,2,5,1,12,0.0,ind,59.08918393146246
148,6,3,9,1,6,-0.4,ind,-19.27005827213611
149,12,2,6,3,12,0.3999999999999999,ind,139.19485753586014
150,6,1,4,3,3,0.3999999999999999,ind,628.6278239523492
151,1,2,2,3,11,0.3999999999999999,ind,69.68840189689718
152,9,3,6,2,1,0.3999999999999999,ind,-235.2944868659115
153,5,3,8,2,1,-0.6,ind,-530.245420331556
154,7,1,11,2,6,0.6000000000000001,ind,603.967609756533
155,7,2,1,1,11,0.3999999999999999,ind,-562.1748787541248
156,2,2,12,3,11,-0.6,ind,118.19079538576398
157,4,2,3,1,4,-0.1999999999999999,ind,-294.572041687647
158,1,2,10,1,3,-0.4,ind,-323.44102894404773
159,8,1,13,3,8,0.6000000000000001,ind,164.70014284087938
160,7,1,5,2,2,0.6000000000000001,ind,726.7250814853899
161,4,3,8,2,6,0.3999999999999999,ind,144.80874917050687
162,5,2,7,3,3,0.3999999999999999,ind,621.8528184748691
163,9,3,13,2,3,-0.1999999999999999,ind,138.59507344748204
164,10,3,4,2,9,0.1999999999999999,ind,-136.68761741794265
165,11,1,12,3,11,-0.1999999999999999,ind,-82.5684313879824
166,1,2,2,3,7,0.6000000000000001,ind,23.755745235963104
167,10,3,5,1,11,-0.4,ind,-260.91259314923855
168,11,2,1,1,15,0.6000000000000001,ind,796.0940585836661
169,10,3,1,2,12,0.3999999999999999,ind,-2.05327730207523
170,2,3,6,1,14,0.3999999999999999,ind,-210.23912445414408
171,4,2,6,3,14,-0.4,ind,-327.25884766037393
172,5,1,1,2,4,0.3999999999999999,ind,501.8065862719304
173,6,3,6,2,3,0.1999999999999999,ind,-198.50184771792487
174,12,3,2,1,2,-0.6,ind,-671.9691228480067
175,9,3,3,1,5,-0.4,ind,-598.2713126428553
176,2,3,7,2,11,-0.4,ind,-35.39527141011672
177,3,1,11,3,4,0.1999999999999999,ind,78.75652606408494
178,5,3,14,2,12,0.3999999999999999,ind,-173.29002457032493
179,8,3,11,1,3,-0.6,ind,-469.0372180402928
180,4,3,8,2,3,-0.1999999999999999,ind,260.7196784948969
181,2,1,1,2,12,-0.6,ind,130.97165922181284
182,6,2,5,1,15,-0.1999999999999999,ind,47.035751536359385
