,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
168,11,2,1,1,15,0.6000000000000001,ind,685.1413251031879
169,10,3,1,2,12,0.3999999999999999,ind,-133.59633077171657
170,2,3,6,1,14,0.3999999999999999,ind,-249.7106839983653
171,4,2,6,3,14,-0.4,ind,-213.266345390153
172,5,1,1,2,4,0.3999999999999999,ind,438.0628747291994
173,6,3,6,2,3,0.1999999999999999,ind,-281.1741413532054
174,12,3,2,1,2,-0.6,ind,-476.8276069585461
175,9,3,3,1,5,-0.4,ind,-708.3947148433363
176,2,3,7,2,11,-0.4,ind,-2.5848628929388724
177,3,1,11,3,4,0.1999999999999999,ind,130.16048715319948
178,5,3,14,2,12,0.3999999999999999,ind,-367.47047004165097
179,8,3,11,1,3,-0.6,ind,-163.37140696582196
180,4,3,8,2,3,-0.1999999999999999,ind,131.5482789348098
181,2,1,1,2,12,-0.6,ind,505.87192756587615
182,6,2,5,1,15,-0.1999999999999999,ind,86.98520942097412
183,8,1,5,2,10,0.0,ind,163.55922887250858
184,4,1,2,2,14,0.0,ind,385.3747026855956
185,7,1,11,3,10,0.1999999999999999,ind,369.50349933407165
186,11,2,10,3,15,1.0,ind,68.23954664781604
187,10,2,14,1,13,-0.4,ind,-162.95837531823395
188,7,1,9,2,5,0.3999999999999999,ind,86.08903586936253
189,3,3,15,2,14,0.0,ind,208.7655464825832
190,1,3,7,2,10,-1.0,ind,-395.97992722136337
191,6,2,4,1,1,0.0,ind,-51.27890029818991
192,12,1,6,2,6,0.0,ind,363.5632937964349
193,3,2,3,3,15,0.1999999999999999,ind,-2.1383765477560246
194,7,3,12,1,8,-1.0,ind,-258.31129948442845
195,3,2,9,3,8,0.0,ind,-73.89900461719026
196,6,1,4,3,5,0.1999999999999999,ind,770.8793912497008
197,12,2,7,1,10,0.0,ind,-203.09991998814257
198,10,3,12,1,10,-0.1999999999999999,ind,-432.57663121252904
199,8,3,2,2,7,-0.1999999999999999,ind,-171.4766108948195
200,10,3,2,2,5,-0.1999999999999999,ind,-137.965560685632
201,2,2,3,3,10,0.0,ind,-118.072822127461
202,9,3,8,1,1,-0.1999999999999999,ind,-476.9094208551753
203,4,3,13,1,2,-0.1999999999999999,ind,-311.6222803161793
204,12,2,12,3,4,0.0,ind,201.38509053237908
205,5,2,12,3,5,0.0,ind,391.8720598678158
206,8,1,3,2,3,0.0,ind,228.26224008440386
207,11,1,12,2,7,-0.1999999999999999,ind,-75.46119368327686
208,5,2,10,1,4,0.0,ind,-374.90098969003293
209,9,3,6,1,13,-0.1999999999999999,ind,115.26555638182549
210,9,1,6,3,14,1.0,ind,-3.1178822860317723
211,9,1,11,3,4,1.0,ind,458.06434819568994
212,3,2,6,1,11,0.0,ind,-188.87490896374243
213,5,3,4,1,10,-1.0,ind,-766.8740452924565
214,2,2,13,3,4,1.0,ind,53.61218640196739
215,2,1,13,3,6,0.0,ind,256.22964904578794
216,7,1,14,2,2,1.0,ind,260.39168478121155
217,11,1,7,2,3,0.0,ind,-248.42386627881183
218,1,3,11,1,12,-0.1999999999999999,ind,-611.9692485775604
219,1,1,9,3,10,1.0,ind,635.8755584250503
220,6,2,8,1,15,0.0,ind,26.695368428924212
221,1,2,8,3,12,0.0,ind,-104.93766745516245
222,4,1,3,3,8,0.1999999999999999,ind,517.1121381341109
223,5,1,4,2,1,-0.1999999999999999,ind,328.2753374529216
224,8,1,14,3,13,0.6000000000000001,ind,-26.1832021444568
225,11,3,4,2,15,0.0,ind,-135.25243714931617
226,6,1,1,3,9,1.0,ind,244.7148759824936
227,4,3,12,2,9,0.0,ind,21.4078062135045
228,2,3,10,1,5,0.1999999999999999,ind,-148.65837607647723
229,8,3,4,1,10,-1.0,ind,44.99264120007547
230,8,3,4,2,15,0.1999999999999999,ind,61.44732519296781
231,12,2,15,3,11,-0.6,ind,80.17556854318082
232,6,1,6,3,9,0.0,ind,-0.21841827028811167
233,6,1,8,2,6,0.1999999999999999,ind,98.17537478046916
234,12,3,13,1,10,0.0,ind,-247.11319201118522
235,1,2,8,3,15,0.8,ind,60.56355488816098
236,11,1,13,3,11,-0.8,ind,36.04550476469194
237,4,2,14,3,11,-0.1999999999999999,ind,-20.70546601043725
238,10,3,4,2,5,0.1999999999999999,ind,10.59314588474831
239,3,1,12,3,15,0.3999999999999999,ind,19.18339537630436
240,10,3,2,1,5,-0.8,ind,-96.93697835362832
241,5,1,5,2,1,0.0,ind,189.54639311465098
242,2,2,10,1,2,0.1999999999999999,ind,-168.68997403876028
243,3,1,6,3,15,0.3999999999999999,ind,121.73373649212544
244,12,2,2,1,12,-0.1999999999999999,ind,-30.94339846140042
245,5,3,1,1,5,-0.8,ind,-429.4216097715255
246,7,1,7,2,14,0.1999999999999999,ind,101.30083979652431
247,9,3,3,2,2,-0.8,ind,-769.2583186186084
248,8,2,9,3,2,0.3999999999999999,ind,118.85717181191148
249,10,1,1,2,11,0.8,ind,451.78539785540715
250,7,1,9,3,12,0.1999999999999999,ind,75.11355833168113
251,4,1,3,2,13,-0.6,ind,547.8719403350685
252,1,2,11,3,12,0.0,ind,-22.083901067128636
253,11,1,12,2,1,-0.6,ind,-776.2508476739913
254,9,2,7,3,13,-0.1999999999999999,ind,-252.44933897255123
255,9,2,13,3,13,-0.8,ind,-547.6063816876538
256,7,2,2,3,7,0.0,ind,-30.73127012625605
257,12,1,11,3,10,0.3999999999999999,ind,265.1571687913204
258,8,3,5,2,11,-0.6,ind,-16.973686926640312
259,2,3,10,1,2,0.0,ind,-144.4398837197591
260,9,1,7,2,9,0.1999999999999999,ind,979.9070937965726
261,2,3,12,2,7,0.1999999999999999,ind,-36.39546499495418
262,1,3,12,1,10,0.0,ind,-444.5803200568307
263,3,3,15,2,9,-0.1999999999999999,ind,249.17590659061193
264,7,2,13,1,9,-0.6,ind,-56.77218716665334
265,4,1,9,2,4,-0.1999999999999999,ind,462.4102163159298
266,6,3,6,1,6,-0.1999999999999999,ind,-100.81952906353854
267,10,2,5,3,5,0.0,ind,-45.63141616039616
268,5,2,9,3,1,0.6000000000000001,ind,113.3406023605512
269,3,1,13,3,1,1.0,ind,491.110352927991
