,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
106,2,1,13,2,7,0.1999999999999999,ind,322.2647869772427
107,2,1,8,2,10,0.0,ind,55.95866828898511
108,3,1,10,3,6,1.0,ind,542.6407608448058
109,1,2,10,3,2,1.0,ind,309.7015902828068
110,8,1,15,2,4,0.8,ind,200.74775010068493
111,7,2,14,1,14,-0.6,ind,-133.38991976363286
112,6,2,2,3,13,-0.4,ind,53.97814032276983
113,10,3,2,1,6,-0.6,ind,-853.6115268659346
114,1,2,14,3,14,0.6000000000000001,ind,237.956135956857
115,11,2,5,3,13,1.0,ind,463.672657271356
116,7,1,1,3,12,0.3999999999999999,ind,-22.167898058441097
117,10,2,3,1,5,-0.1999999999999999,ind,230.23666015706385
118,10,1,8,3,5,0.6000000000000001,ind,404.6047651610429
119,8,2,15,1,12,-0.8,ind,-165.2329741784206
120,12,3,5,2,15,-0.4,ind,-138.10001076404706
121,4,2,3,1,9,-0.4,ind,-511.66369400532335
122,5,3,11,1,15,-1.0,ind,-798.3129920205083
123,4,3,2,2,5,-0.6,ind,358.7143198523536
124,1,2,4,3,14,1.0,ind,339.5561947606677
125,7,2,10,3,3,0.0,ind,44.30577529097036
126,2,3,2,2,3,0.6000000000000001,ind,-13.322813574640577
127,12,2,7,3,5,0.3999999999999999,ind,185.16379880136674
128,12,3,8,1,4,-1.0,ind,-366.63023113572626
129,5,2,12,1,7,-1.0,ind,-345.9634785534686
130,12,3,2,2,10,-0.6,ind,-350.84355205248767
131,9,3,8,2,8,-0.6,ind,257.31757537556496
132,11,2,14,3,14,0.8,ind,83.25657796142264
133,7,3,12,1,7,-1.0,ind,-221.14237186236824
134,3,2,4,1,2,-0.1999999999999999,ind,-153.08011103247236
135,3,1,11,2,3,1.0,ind,7.200192907413566
136,3,1,15,3,1,0.3999999999999999,ind,719.3475751686472
137,8,1,5,2,9,0.6000000000000001,ind,179.31242554341952
138,7,3,1,2,14,0.3999999999999999,ind,-214.53416449381416
139,12,1,10,2,1,-0.1999999999999999,ind,105.69329073427184
140,1,2,4,1,11,0.3999999999999999,ind,-127.21564159418267
141,4,2,4,1,4,-0.4,ind,-421.6731412865279
142,10,1,8,2,13,0.6000000000000001,ind,457.20337065426565
143,2,3,11,1,3,0.1999999999999999,ind,-222.14883371180122
144,11,2,10,3,14,0.6000000000000001,ind,-76.31777703836678
145,8,2,9,1,1,-0.6,ind,-350.9985346954959
146,3,1,4,3,3,0.6000000000000001,ind,-93.88844997996421
147,6,2,5,1,12,0.0,ind,-26.790726319494297
148,6,3,9,1,6,-0.4,ind,-90.43630465851811
149,12,2,6,3,12,0.3999999999999999,ind,114.29096347092172
150,6,1,4,3,3,0.3999999999999999,ind,629.5990309443955
151,1,2,2,3,11,0.3999999999999999,ind,274.91900409762934
152,9,3,6,2,1,0.3999999999999999,ind,-465.02043486995854
153,5,3,8,2,1,-0.6,ind,-336.08760934252996
154,7,1,11,2,6,0.6000000000000001,ind,532.0724987122765
155,7,2,1,1,11,0.3999999999999999,ind,-308.4284731089508
156,2,2,12,3,11,-0.6,ind,-48.935355071388585
157,4,2,3,1,4,-0.1999999999999999,ind,-444.9942371273273
158,1,2,10,1,3,-0.4,ind,-549.3643948026793
159,8,1,13,3,8,0.6000000000000001,ind,-74.04615250447182
160,7,1,5,2,2,0.6000000000000001,ind,605.373812612358
161,4,3,8,2,6,0.3999999999999999,ind,236.90737518282344
162,5,2,7,3,3,0.3999999999999999,ind,491.0872255333127
163,9,3,13,2,3,-0.1999999999999999,ind,3.939472769216991
164,10,3,4,2,9,0.1999999999999999,ind,81.94593043969599
165,11,1,12,3,11,-0.1999999999999999,ind,-70.00290665652801
166,1,2,2,3,7,0.6000000000000001,ind,325.7603329644294
167,10,3,5,1,11,-0.4,ind,-426.93596215199705
168,11,2,1,1,15,0.6000000000000001,ind,693.9692779359336
169,10,3,1,2,12,0.3999999999999999,ind,-229.61823870967714
170,2,3,6,1,14,0.3999999999999999,ind,-327.76648035577614
171,4,2,6,3,14,-0.4,ind,-218.25487482282415
172,5,1,1,2,4,0.3999999999999999,ind,505.34283483342824
173,6,3,6,2,3,0.1999999999999999,ind,-307.0623536172948
174,12,3,2,1,2,-0.6,ind,-430.36221430619344
175,9,3,3,1,5,-0.4,ind,-656.2031175327929
176,2,3,7,2,11,-0.4,ind,-20.623342023752684
177,3,1,11,3,4,0.1999999999999999,ind,182.3070134884822
178,5,3,14,2,12,0.3999999999999999,ind,-410.24405312494673
179,8,3,11,1,3,-0.6,ind,-214.83447920431786
