,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
163,9,3,13,2,3,-0.1999999999999999,ind,-20.40476546195714
164,10,3,4,2,9,0.1999999999999999,ind,513.8344843279201
165,11,1,12,3,11,-0.1999999999999999,ind,-944.5061425117146
166,1,2,2,3,7,0.6000000000000001,ind,289.38656677802555
167,10,3,5,1,11,-0.4,ind,-1500.8965983122098
168,11,2,1,1,15,0.6000000000000001,ind,2833.561726016539
169,10,3,1,2,12,0.3999999999999999,ind,-560.7601994085217
170,2,3,6,1,14,0.3999999999999999,ind,-1141.5254658229833
171,4,2,6,3,14,-0.4,ind,-850.871743559871
172,5,1,1,2,4,0.3999999999999999,ind,1479.4963969139699
173,6,3,6,2,3,0.1999999999999999,ind,-219.36193909098984
174,12,3,2,1,2,-0.6,ind,-1572.390497141595
175,9,3,3,1,5,-0.4,ind,-2590.3977356544356
176,2,3,7,2,11,-0.4,ind,-874.6059677749045
177,3,1,11,3,4,0.1999999999999999,ind,956.002255934287
178,5,3,14,2,12,0.3999999999999999,ind,-796.9802467828786
179,8,3,11,1,3,-0.6,ind,-1325.3217472826445
180,4,3,8,2,3,-0.1999999999999999,ind,678.0149973217058
181,2,1,1,2,12,-0.6,ind,167.18971202094053
182,6,2,5,1,15,-0.1999999999999999,ind,45.09117846818481
183,8,1,5,2,10,0.0,ind,1381.3422516330083
184,4,1,2,2,14,0.0,ind,663.7498902968919
185,7,1,11,3,10,0.1999999999999999,ind,1263.922240627714
186,11,2,10,3,15,1.0,ind,1056.0965271005125
187,10,2,14,1,13,-0.4,ind,-1390.2157247033902
188,7,1,9,2,5,0.3999999999999999,ind,1588.223761183419
189,3,3,15,2,14,0.0,ind,85.1957263251179
190,1,3,7,2,10,-1.0,ind,-1092.4127831110663
191,6,2,4,1,1,0.0,ind,-975.6761804557036
192,12,1,6,2,6,0.0,ind,574.8778837457348
193,3,2,3,3,15,0.1999999999999999,ind,1471.6697961445034
194,7,3,12,1,8,-1.0,ind,-1235.7388831985736
195,3,2,9,3,8,0.0,ind,-583.3400301691718
196,6,1,4,3,5,0.1999999999999999,ind,1789.409072766538
197,12,2,7,1,10,0.0,ind,-131.4358850613835
