,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
105,5,2,12,1,5,-1.0,ind,-1961.3044214899683
106,2,1,13,2,7,0.1999999999999999,ind,833.0072892393209
107,2,1,8,2,10,0.0,ind,-141.76247563228026
108,3,1,10,3,6,1.0,ind,372.83260064747265
109,1,2,10,3,2,1.0,ind,520.2026835920915
110,8,1,15,2,4,0.8,ind,-274.7243178451017
111,7,2,14,1,14,-0.6,ind,110.7753284910732
112,6,2,2,3,13,-0.4,ind,-8.655704580891324
113,10,3,2,1,6,-0.6,ind,-1650.147471007027
114,1,2,14,3,14,0.6000000000000001,ind,-20.65076256519569
115,11,2,5,3,13,1.0,ind,568.8185671063375
116,7,1,1,3,12,0.3999999999999999,ind,-149.59931942521052
117,10,2,3,1,5,-0.1999999999999999,ind,630.8962164429104
118,10,1,8,3,5,0.6000000000000001,ind,1471.1224101737807
119,8,2,15,1,12,-0.8,ind,-324.69297970047955
120,12,3,5,2,15,-0.4,ind,-127.69437551370447
121,4,2,3,1,9,-0.4,ind,-1070.3153876695533
122,5,3,11,1,15,-1.0,ind,-1003.9408893262644
123,4,3,2,2,5,-0.6,ind,442.3369053363349
124,1,2,4,3,14,1.0,ind,465.41785310397245
125,7,2,10,3,3,0.0,ind,572.7854597644155
126,2,3,2,2,3,0.6000000000000001,ind,-120.25278046892527
127,12,2,7,3,5,0.3999999999999999,ind,292.8475078599513
128,12,3,8,1,4,-1.0,ind,-485.77528987265396
129,5,2,12,1,7,-1.0,ind,-1367.080814593386
130,12,3,2,2,10,-0.6,ind,-430.310473289579
131,9,3,8,2,8,-0.6,ind,393.7283181741295
132,11,2,14,3,14,0.8,ind,633.8479680629471
133,7,3,12,1,7,-1.0,ind,-789.7857954524734
134,3,2,4,1,2,-0.1999999999999999,ind,-1792.3680228663752
135,3,1,11,2,3,1.0,ind,-530.2213662576014
136,3,1,15,3,1,0.3999999999999999,ind,576.1458597690334
137,8,1,5,2,9,0.6000000000000001,ind,360.91322296567705
138,7,3,1,2,14,0.3999999999999999,ind,-897.5233472051314
139,12,1,10,2,1,-0.1999999999999999,ind,-862.5384055939521
140,1,2,4,1,11,0.3999999999999999,ind,428.8092259891355
141,4,2,4,1,4,-0.4,ind,-1278.4178038641048
142,10,1,8,2,13,0.6000000000000001,ind,1633.691151757821
143,2,3,11,1,3,0.1999999999999999,ind,-1110.2873334537453
144,11,2,10,3,14,0.6000000000000001,ind,-411.5452986592063
145,8,2,9,1,1,-0.6,ind,-668.034563007227
146,3,1,4,3,3,0.6000000000000001,ind,-68.56608129862434
147,6,2,5,1,12,0.0,ind,3.9775943506037947
148,6,3,9,1,6,-0.4,ind,512.7187266901374
149,12,2,6,3,12,0.3999999999999999,ind,-439.4639132143502
150,6,1,4,3,3,0.3999999999999999,ind,250.06927827699383
151,1,2,2,3,11,0.3999999999999999,ind,29.7036402753738
152,9,3,6,2,1,0.3999999999999999,ind,-846.3286684988298
153,5,3,8,2,1,-0.6,ind,-941.056162139329
154,7,1,11,2,6,0.6000000000000001,ind,1969.3423701654674
155,7,2,1,1,11,0.3999999999999999,ind,-1512.1259357861181
156,2,2,12,3,11,-0.6,ind,787.9028337696145
157,4,2,3,1,4,-0.1999999999999999,ind,-1303.7985834261617
158,1,2,10,1,3,-0.4,ind,-675.7430444315542
159,8,1,13,3,8,0.6000000000000001,ind,445.1586022749143
160,7,1,5,2,2,0.6000000000000001,ind,1292.8904835465173
161,4,3,8,2,6,0.3999999999999999,ind,6.149686546901648
162,5,2,7,3,3,0.3999999999999999,ind,1748.1370625535428
163,9,3,13,2,3,-0.1999999999999999,ind,192.94177260069046
164,10,3,4,2,9,0.1999999999999999,ind,769.723661754193
165,11,1,12,3,11,-0.1999999999999999,ind,-1049.1882306376147
166,1,2,2,3,7,0.6000000000000001,ind,-370.9092476786509
167,10,3,5,1,11,-0.4,ind,-1539.0780717264206
168,11,2,1,1,15,0.6000000000000001,ind,2132.924242773908
169,10,3,1,2,12,0.3999999999999999,ind,-112.6926098294889
170,2,3,6,1,14,0.3999999999999999,ind,-781.440047547504
171,4,2,6,3,14,-0.4,ind,-419.62377113141156
172,5,1,1,2,4,0.3999999999999999,ind,2135.179074337356
173,6,3,6,2,3,0.1999999999999999,ind,315.9132227911432
174,12,3,2,1,2,-0.6,ind,-848.4921295301538
175,9,3,3,1,5,-0.4,ind,-2501.918490242315
176,2,3,7,2,11,-0.4,ind,-676.9319708073972
177,3,1,11,3,4,0.1999999999999999,ind,474.8488433674156
178,5,3,14,2,12,0.3999999999999999,ind,-306.93348999274167
179,8,3,11,1,3,-0.6,ind,-1558.1569559886238
180,4,3,8,2,3,-0.1999999999999999,ind,232.16070807910455
181,2,1,1,2,12,-0.6,ind,-452.7348654708276
182,6,2,5,1,15,-0.1999999999999999,ind,106.18321015135552
183,8,1,5,2,10,0.0,ind,515.2841509382606
184,4,1,2,2,14,0.0,ind,527.032298996769
185,7,1,11,3,10,0.1999999999999999,ind,786.2955406472547
186,11,2,10,3,15,1.0,ind,439.38095118886486
187,10,2,14,1,13,-0.4,ind,-1575.498680011795
188,7,1,9,2,5,0.3999999999999999,ind,1223.407176828352
189,3,3,15,2,14,0.0,ind,197.75174912071725
190,1,3,7,2,10,-1.0,ind,-506.2430382261673
191,6,2,4,1,1,0.0,ind,-1479.4857231327533
192,12,1,6,2,6,0.0,ind,349.0527565034936
193,3,2,3,3,15,0.1999999999999999,ind,1046.6711088486
194,7,3,12,1,8,-1.0,ind,-781.2351248507557
195,3,2,9,3,8,0.0,ind,-636.4347611068451
196,6,1,4,3,5,0.1999999999999999,ind,661.0840332062617
197,12,2,7,1,10,0.0,ind,-97.64718799280035
198,10,3,12,1,10,-0.1999999999999999,ind,-213.80761535632791
199,8,3,2,2,7,-0.1999999999999999,ind,127.56364357407074
200,10,3,2,2,5,-0.1999999999999999,ind,-494.10332784594175
201,2,2,3,3,10,0.0,ind,255.30420723434236
202,9,3,8,1,1,-0.1999999999999999,ind,-1108.0569002211123
203,4,3,13,1,2,-0.1999999999999999,ind,-389.94328678776674
204,12,2,12,3,4,0.0,ind,844.3197153244118
205,5,2,12,3,5,0.0,ind,-616.9565703669177
206,8,1,3,2,3,0.0,ind,1082.5350327698043
207,11,1,12,2,7,-0.1999999999999999,ind,764.4750331403802
208,5,2,10,1,4,0.0,ind,-945.2509967397027
209,9,3,6,1,13,-0.1999999999999999,ind,70.87449841329544
210,9,1,6,3,14,1.0,ind,334.1764302217034
211,9,1,11,3,4,1.0,ind,219.3599297169012
212,3,2,6,1,11,0.0,ind,-431.1338177077796
213,5,3,4,1,10,-1.0,ind,-1542.9046906982658
214,2,2,13,3,4,1.0,ind,374.74462306483656
215,2,1,13,3,6,0.0,ind,950.4012759433026
216,7,1,14,2,2,1.0,ind,721.3483059446071
217,11,1,7,2,3,0.0,ind,192.89805781248288
218,1,3,11,1,12,-0.1999999999999999,ind,-732.2050206417043
219,1,1,9,3,10,1.0,ind,1183.4524438506587
220,6,2,8,1,15,0.0,ind,-216.99299391244404
221,1,2,8,3,12,0.0,ind,-845.8590382120674
222,4,1,3,3,8,0.1999999999999999,ind,735.3859296584151
223,5,1,4,2,1,-0.1999999999999999,ind,467.91366989125163
224,8,1,14,3,13,0.6000000000000001,ind,-77.55572543110429
225,11,3,4,2,15,0.0,ind,-453.5283511356829
226,6,1,1,3,9,1.0,ind,707.995902419806
227,4,3,12,2,9,0.0,ind,-128.7112955545772
228,2,3,10,1,5,0.1999999999999999,ind,-619.9300149326345
229,8,3,4,1,10,-1.0,ind,215.77978810543664
230,8,3,4,2,15,0.1999999999999999,ind,147.19647989478472
231,12,2,15,3,11,-0.6,ind,-461.82260455297455
232,6,1,6,3,9,0.0,ind,-512.7187266901374
233,6,1,8,2,6,0.1999999999999999,ind,742.9067527960597
234,12,3,13,1,10,0.0,ind,46.55300015298599
235,1,2,8,3,15,0.8,ind,-447.4567218784623
236,11,1,13,3,11,-0.8,ind,-1064.6021090524737
237,4,2,14,3,11,-0.1999999999999999,ind,239.9507505027841
238,10,3,4,2,5,0.1999999999999999,ind,49.03309605191589
239,3,1,12,3,15,0.3999999999999999,ind,744.0696683579672
240,10,3,2,1,5,-0.8,ind,-540.243545970744
241,5,1,5,2,1,0.0,ind,409.6307644705321
242,2,2,10,1,2,0.1999999999999999,ind,-415.5277073118614
243,3,1,6,3,15,0.3999999999999999,ind,382.8438912196125
244,12,2,2,1,12,-0.1999999999999999,ind,-225.06755798235008
245,5,3,1,1,5,-0.8,ind,-899.3712737225333
246,7,1,7,2,14,0.1999999999999999,ind,199.96188961934604
247,9,3,3,2,2,-0.8,ind,-843.3976706312269
248,8,2,9,3,2,0.3999999999999999,ind,524.4795739003384
249,10,1,1,2,11,0.8,ind,416.66581805211354
250,7,1,9,3,12,0.1999999999999999,ind,974.3369733992195
251,4,1,3,2,13,-0.6,ind,731.3968463215742
252,1,2,11,3,12,0.0,ind,-947.2087309195113
253,11,1,12,2,1,-0.6,ind,-1572.4876232036686
254,9,2,7,3,13,-0.1999999999999999,ind,-147.60527579647805
255,9,2,13,3,13,-0.8,ind,-157.20216237391196
256,7,2,2,3,7,0.0,ind,-725.2968128800312
257,12,1,11,3,10,0.3999999999999999,ind,253.0836436726122
258,8,3,5,2,11,-0.6,ind,86.62887780321216
259,2,3,10,1,2,0.0,ind,-670.4891529834103
260,9,1,7,2,9,0.1999999999999999,ind,2478.689909313709
261,2,3,12,2,7,0.1999999999999999,ind,41.19577651675718
262,1,3,12,1,10,0.0,ind,-367.30865813003766
263,3,3,15,2,9,-0.1999999999999999,ind,485.1428552988764
264,7,2,13,1,9,-0.6,ind,-701.8592377629766
265,4,1,9,2,4,-0.1999999999999999,ind,1044.9346081074964
266,6,3,6,1,6,-0.1999999999999999,ind,352.90028619104396
267,10,2,5,3,5,0.0,ind,228.24057920648738
268,5,2,9,3,1,0.6000000000000001,ind,-73.12248129393629
269,3,1,13,3,1,1.0,ind,1040.3212716847092
