,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
106,2,1,13,2,7,0.1999999999999999,ind,154.11738398050215
107,2,1,8,2,10,0.0,ind,131.4746151879251
108,3,1,10,3,6,1.0,ind,414.3942948115475
109,1,2,10,3,2,1.0,ind,347.55282353530583
110,8,1,15,2,4,0.8,ind,233.5508441848351
111,7,2,14,1,14,-0.6,ind,-238.87417426445836
112,6,2,2,3,13,-0.4,ind,108.94722767772419
113,10,3,2,1,6,-0.6,ind,-272.70651744502766
114,1,2,14,3,14,0.6000000000000001,ind,25.370699441231864
115,11,2,5,3,13,1.0,ind,642.6325096295584
116,7,1,1,3,12,0.3999999999999999,ind,-156.6206569221756
117,10,2,3,1,5,-0.1999999999999999,ind,156.6923074476574
118,10,1,8,3,5,0.6000000000000001,ind,212.5148318253348
119,8,2,15,1,12,-0.8,ind,-116.58423382227215
120,12,3,5,2,15,-0.4,ind,-61.51916727324988
121,4,2,3,1,9,-0.4,ind,-419.9867325017917
122,5,3,11,1,15,-1.0,ind,-678.2363659122448
123,4,3,2,2,5,-0.6,ind,229.86901434057654
124,1,2,4,3,14,1.0,ind,220.75483579961428
125,7,2,10,3,3,0.0,ind,-200.35088132670126
126,2,3,2,2,3,0.6000000000000001,ind,-4.675185763926265
127,12,2,7,3,5,0.3999999999999999,ind,96.3447506410539
128,12,3,8,1,4,-1.0,ind,-299.40562300449574
129,5,2,12,1,7,-1.0,ind,-441.52854927668136
130,12,3,2,2,10,-0.6,ind,-318.55840685349904
131,9,3,8,2,8,-0.6,ind,28.516432327010307
132,11,2,14,3,14,0.8,ind,92.66426520618438
133,7,3,12,1,7,-1.0,ind,-479.0237783532614
134,3,2,4,1,2,-0.1999999999999999,ind,-402.20036217860525
135,3,1,11,2,3,1.0,ind,-95.01714526162732
136,3,1,15,3,1,0.3999999999999999,ind,635.2276747075923
137,8,1,5,2,9,0.6000000000000001,ind,325.0339411834632
138,7,3,1,2,14,0.3999999999999999,ind,-58.689739076193746
139,12,1,10,2,1,-0.1999999999999999,ind,40.95722895982567
140,1,2,4,1,11,0.3999999999999999,ind,-139.21130292011048
141,4,2,4,1,4,-0.4,ind,-275.5589559031964
142,10,1,8,2,13,0.6000000000000001,ind,142.17672133986616
143,2,3,11,1,3,0.1999999999999999,ind,-102.7999770936467
144,11,2,10,3,14,0.6000000000000001,ind,463.7142297472292
145,8,2,9,1,1,-0.6,ind,-313.94428021726435
146,3,1,4,3,3,0.6000000000000001,ind,-46.748629016854466
147,6,2,5,1,12,0.0,ind,62.558226241339526
148,6,3,9,1,6,-0.4,ind,-35.25238791963261
149,12,2,6,3,12,0.3999999999999999,ind,128.52230114332815
150,6,1,4,3,3,0.3999999999999999,ind,659.4087618691726
151,1,2,2,3,11,0.3999999999999999,ind,71.51451582456866
152,9,3,6,2,1,0.3999999999999999,ind,-204.82921422293975
153,5,3,8,2,1,-0.6,ind,-554.9786601108358
154,7,1,11,2,6,0.6000000000000001,ind,624.3763483303092
155,7,2,1,1,11,0.3999999999999999,ind,-576.5613516530036
156,2,2,12,3,11,-0.6,ind,117.88297053627502
157,4,2,3,1,4,-0.1999999999999999,ind,-289.61623690126044
158,1,2,10,1,3,-0.4,ind,-316.19785192719155
159,8,1,13,3,8,0.6000000000000001,ind,282.2931651881238
160,7,1,5,2,2,0.6000000000000001,ind,796.6153988418966
161,4,3,8,2,6,0.3999999999999999,ind,141.437881551391
162,5,2,7,3,3,0.3999999999999999,ind,659.8516102058213
163,9,3,13,2,3,-0.1999999999999999,ind,143.6692902358468
164,10,3,4,2,9,0.1999999999999999,ind,-132.12103779444533
165,11,1,12,3,11,-0.1999999999999999,ind,-71.74960822535945
166,1,2,2,3,7,0.6000000000000001,ind,-43.18807541540082
167,10,3,5,1,11,-0.4,ind,-276.10782539628576
168,11,2,1,1,15,0.6000000000000001,ind,833.4972207151584
169,10,3,1,2,12,0.3999999999999999,ind,-76.88874127544068
170,2,3,6,1,14,0.3999999999999999,ind,-246.38599260255614
171,4,2,6,3,14,-0.4,ind,-368.79953802255795
172,5,1,1,2,4,0.3999999999999999,ind,536.0257772105799
173,6,3,6,2,3,0.1999999999999999,ind,-166.56287680161267
174,12,3,2,1,2,-0.6,ind,-713.2153433035971
175,9,3,3,1,5,-0.4,ind,-605.9997480410104
176,2,3,7,2,11,-0.4,ind,-15.660413845799894
177,3,1,11,3,4,0.1999999999999999,ind,45.05561867523784
178,5,3,14,2,12,0.3999999999999999,ind,-176.95540414071343
179,8,3,11,1,3,-0.6,ind,-464.58712633626646
180,4,3,8,2,3,-0.1999999999999999,ind,252.48655738378875
181,2,1,1,2,12,-0.6,ind,123.1959647526985
182,6,2,5,1,15,-0.1999999999999999,ind,44.4868632835819
183,8,1,5,2,10,0.0,ind,548.8808750153639
184,4,1,2,2,14,0.0,ind,56.207475032330876
185,7,1,11,3,10,0.1999999999999999,ind,443.0922993234458
186,11,2,10,3,15,1.0,ind,653.987844553531
187,10,2,14,1,13,-0.4,ind,-70.35306374250831
188,7,1,9,2,5,0.3999999999999999,ind,564.5583935967206
189,3,3,15,2,14,0.0,ind,25.61310682738872
190,1,3,7,2,10,-1.0,ind,-162.429748819339
191,6,2,4,1,1,0.0,ind,-334.73940793007614
192,12,1,6,2,6,0.0,ind,39.777619439753835
193,3,2,3,3,15,0.1999999999999999,ind,338.5568432056082
194,7,3,12,1,8,-1.0,ind,-532.2942463902307
195,3,2,9,3,8,0.0,ind,-246.5401797262591
196,6,1,4,3,5,0.1999999999999999,ind,673.9736164542132
197,12,2,7,1,10,0.0,ind,-94.9144276141958
198,10,3,12,1,10,-0.1999999999999999,ind,89.54146528347428
199,8,3,2,2,7,-0.1999999999999999,ind,-308.4631671227701
200,10,3,2,2,5,-0.1999999999999999,ind,-37.9111282152312
201,2,2,3,3,10,0.0,ind,-195.959550983275
202,9,3,8,1,1,-0.1999999999999999,ind,-736.7570225634299
203,4,3,13,1,2,-0.1999999999999999,ind,144.93585282186746
204,12,2,12,3,4,0.0,ind,123.22569503668319
205,5,2,12,3,5,0.0,ind,-27.21584033265367
206,8,1,3,2,3,0.0,ind,387.24705575189114
207,11,1,12,2,7,-0.1999999999999999,ind,36.17802094892227
208,5,2,10,1,4,0.0,ind,-404.0321989086044
209,9,3,6,1,13,-0.1999999999999999,ind,121.19635312237688
210,9,1,6,3,14,1.0,ind,-167.65439616246408
211,9,1,11,3,4,1.0,ind,325.2824137251423
212,3,2,6,1,11,0.0,ind,-443.3748653629775
213,5,3,4,1,10,-1.0,ind,-759.4208494824015
214,2,2,13,3,4,1.0,ind,127.57485573206236
215,2,1,13,3,6,0.0,ind,254.10863843846892
216,7,1,14,2,2,1.0,ind,423.45204261609115
217,11,1,7,2,3,0.0,ind,-268.5589368499816
218,1,3,11,1,12,-0.1999999999999999,ind,-449.972530499713
219,1,1,9,3,10,1.0,ind,500.1453254692208
220,6,2,8,1,15,0.0,ind,12.471186317343836
221,1,2,8,3,12,0.0,ind,-540.3167521051782
222,4,1,3,3,8,0.1999999999999999,ind,296.4176050475148
223,5,1,4,2,1,-0.1999999999999999,ind,307.39100647452096
224,8,1,14,3,13,0.6000000000000001,ind,286.6682115034969
225,11,3,4,2,15,0.0,ind,8.776230030817942
226,6,1,1,3,9,1.0,ind,427.5334980345633
227,4,3,12,2,9,0.0,ind,123.70478266886516
228,2,3,10,1,5,0.1999999999999999,ind,59.964551876848645
229,8,3,4,1,10,-1.0,ind,-243.1006836243996
230,8,3,4,2,15,0.1999999999999999,ind,-180.36774914190596
231,12,2,15,3,11,-0.6,ind,49.283304213717656
232,6,1,6,3,9,0.0,ind,35.25238791963261
233,6,1,8,2,6,0.1999999999999999,ind,131.72663894069092
234,12,3,13,1,10,0.0,ind,-125.56323360579154
235,1,2,8,3,15,0.8,ind,-195.87020804929648
236,11,1,13,3,11,-0.8,ind,-135.97539584357287
237,4,2,14,3,11,-0.1999999999999999,ind,-79.49526122845987
238,10,3,4,2,5,0.1999999999999999,ind,-12.458152304520127
239,3,1,12,3,15,0.3999999999999999,ind,193.96854638271384
240,10,3,2,1,5,-0.8,ind,-11.550153435625134
241,5,1,5,2,1,0.0,ind,329.9980459949629
242,2,2,10,1,2,0.1999999999999999,ind,19.382613587053584
243,3,1,6,3,15,0.3999999999999999,ind,424.96815059773166
244,12,2,2,1,12,-0.1999999999999999,ind,-10.565794233213637
245,5,3,1,1,5,-0.8,ind,-739.7529314416115
246,7,1,7,2,14,0.1999999999999999,ind,489.23471410119987
247,9,3,3,2,2,-0.8,ind,-503.7981497969306
248,8,2,9,3,2,0.3999999999999999,ind,238.86811172285707
249,10,1,1,2,11,0.8,ind,232.16917388236197
250,7,1,9,3,12,0.1999999999999999,ind,453.1378506488538
251,4,1,3,2,13,-0.6,ind,251.69630156640096
252,1,2,11,3,12,0.0,ind,-383.7474631984337
253,11,1,12,2,1,-0.6,ind,-674.9281013299769
254,9,2,7,3,13,-0.1999999999999999,ind,-19.161318466744206
255,9,2,13,3,13,-0.8,ind,-160.79516111180487
256,7,2,2,3,7,0.0,ind,-238.2746232234431
257,12,1,11,3,10,0.3999999999999999,ind,183.11667223874815
258,8,3,5,2,11,-0.6,ind,12.080530153942618
259,2,3,10,1,2,0.0,ind,143.64371236659144
260,9,1,7,2,9,0.1999999999999999,ind,615.3730079899074
261,2,3,12,2,7,0.1999999999999999,ind,-114.1829054617142
262,1,3,12,1,10,0.0,ind,-108.36192016680252
263,3,3,15,2,9,-0.1999999999999999,ind,157.28431022425093
264,7,2,13,1,9,-0.6,ind,-566.5894896281925
265,4,1,9,2,4,-0.1999999999999999,ind,405.9294515037277
266,6,3,6,1,6,-0.1999999999999999,ind,-11.827353739507771
267,10,2,5,3,5,0.0,ind,30.038238264808342
268,5,2,9,3,1,0.6000000000000001,ind,367.19535374885004
269,3,1,13,3,1,1.0,ind,627.6756417310796
