,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
105,5,2,12,1,5,-1.0,ind,-2780.9689878121226
106,2,1,13,2,7,0.1999999999999999,ind,1349.163658474854
107,2,1,8,2,10,0.0,ind,178.77570082570674
108,3,1,10,3,6,1.0,ind,1272.8010668215484
109,1,2,10,3,2,1.0,ind,1008.4751393029801
110,8,1,15,2,4,0.8,ind,125.79896084293614
111,7,2,14,1,14,-0.6,ind,-51.723971376115514
112,6,2,2,3,13,-0.4,ind,404.92759152397593
113,10,3,2,1,6,-0.6,ind,-3742.630982366507
114,1,2,14,3,14,0.6000000000000001,ind,346.38985020513974
115,11,2,5,3,13,1.0,ind,1848.8022892374684
116,7,1,1,3,12,0.3999999999999999,ind,-297.4251670484409
117,10,2,3,1,5,-0.1999999999999999,ind,635.3653636466788
118,10,1,8,3,5,0.6000000000000001,ind,2909.2524742819314
119,8,2,15,1,12,-0.8,ind,-497.0783634499021
120,12,3,5,2,15,-0.4,ind,-279.8157637470358
121,4,2,3,1,9,-0.4,ind,-2365.102761285594
122,5,3,11,1,15,-1.0,ind,-2464.6272007293555
123,4,3,2,2,5,-0.6,ind,1227.0489657088274
124,1,2,4,3,14,1.0,ind,952.6673561942589
125,7,2,10,3,3,0.0,ind,549.3095156551299
126,2,3,2,2,3,0.6000000000000001,ind,-368.08752805233416
127,12,2,7,3,5,0.3999999999999999,ind,661.8693591021911
128,12,3,8,1,4,-1.0,ind,-1192.5337094051247
129,5,2,12,1,7,-1.0,ind,-1613.2644553370737
130,12,3,2,2,10,-0.6,ind,-1151.9688576108001
131,9,3,8,2,8,-0.6,ind,435.97784427187435
132,11,2,14,3,14,0.8,ind,996.9457939173772
133,7,3,12,1,7,-1.0,ind,-1688.7289495258592
134,3,2,4,1,2,-0.1999999999999999,ind,-2167.37704563268
135,3,1,11,2,3,1.0,ind,-1182.575157691388
136,3,1,15,3,1,0.3999999999999999,ind,2050.6807631955435
137,8,1,5,2,9,0.6000000000000001,ind,1367.7263043501807
138,7,3,1,2,14,0.3999999999999999,ind,-1233.3501652474552
139,12,1,10,2,1,-0.1999999999999999,ind,-775.576803164713
140,1,2,4,1,11,0.3999999999999999,ind,-525.9665220919524
141,4,2,4,1,4,-0.4,ind,-2137.397651120653
142,10,1,8,2,13,0.6000000000000001,ind,3146.2362628470164
143,2,3,11,1,3,0.1999999999999999,ind,-1816.1410721802877
144,11,2,10,3,14,0.6000000000000001,ind,278.40402810689375
145,8,2,9,1,1,-0.6,ind,-1641.4842219777765
146,3,1,4,3,3,0.6000000000000001,ind,-435.78208132497275
147,6,2,5,1,12,0.0,ind,-99.42886142810494
148,6,3,9,1,6,-0.4,ind,252.30364141668178
149,12,2,6,3,12,0.3999999999999999,ind,-81.54150972755087
150,6,1,4,3,3,0.3999999999999999,ind,1373.2114601732228
151,1,2,2,3,11,0.3999999999999999,ind,313.7520677109169
152,9,3,6,2,1,0.3999999999999999,ind,-1392.5010627607735
153,5,3,8,2,1,-0.6,ind,-1591.0759594903757
154,7,1,11,2,6,0.6000000000000001,ind,3108.6704562029463
155,7,2,1,1,11,0.3999999999999999,ind,-2599.783425722275
156,2,2,12,3,11,-0.6,ind,1555.6192296848276
157,4,2,3,1,4,-0.1999999999999999,ind,-2378.0372420283948
158,1,2,10,1,3,-0.4,ind,-1987.4187049524226
159,8,1,13,3,8,0.6000000000000001,ind,863.763682043118
160,7,1,5,2,2,0.6000000000000001,ind,3333.607361151504
161,4,3,8,2,6,0.3999999999999999,ind,366.63981180910196
162,5,2,7,3,3,0.3999999999999999,ind,3006.8775523399054
163,9,3,13,2,3,-0.1999999999999999,ind,611.8242318279226
164,10,3,4,2,9,0.1999999999999999,ind,962.6639708071798
165,11,1,12,3,11,-0.1999999999999999,ind,-1500.2303060433587
166,1,2,2,3,7,0.6000000000000001,ind,-149.38280342179132
167,10,3,5,1,11,-0.4,ind,-2665.8090843859627
168,11,2,1,1,15,0.6000000000000001,ind,3859.3021782284413
169,10,3,1,2,12,0.3999999999999999,ind,-353.59295611408925
170,2,3,6,1,14,0.3999999999999999,ind,-1429.8214302014967
171,4,2,6,3,14,-0.4,ind,-1236.3693156209065
172,5,1,1,2,4,0.3999999999999999,ind,2337.6769944601256
173,6,3,6,2,3,0.1999999999999999,ind,-140.22095064686437
174,12,3,2,1,2,-0.6,ind,-2165.401810543244
175,9,3,3,1,5,-0.4,ind,-4266.980657052582
176,2,3,7,2,11,-0.4,ind,-1026.3453499082334
177,3,1,11,3,4,0.1999999999999999,ind,916.4198856497824
178,5,3,14,2,12,0.3999999999999999,ind,-953.0317738834165
179,8,3,11,1,3,-0.6,ind,-2016.7937452363985
180,4,3,8,2,3,-0.1999999999999999,ind,826.5810184710517
181,2,1,1,2,12,-0.6,ind,-278.0608673769584
182,6,2,5,1,15,-0.1999999999999999,ind,275.3264462760435
183,8,1,5,2,10,0.0,ind,1778.4339351809813
184,4,1,2,2,14,0.0,ind,972.6367951073516
185,7,1,11,3,10,0.1999999999999999,ind,1843.4093777264643
186,11,2,10,3,15,1.0,ind,1637.8466969427755
187,10,2,14,1,13,-0.4,ind,-2218.327116979055
188,7,1,9,2,5,0.3999999999999999,ind,2197.2784098772336
189,3,3,15,2,14,0.0,ind,201.59626520593156
190,1,3,7,2,10,-1.0,ind,-1156.626635319426
191,6,2,4,1,1,0.0,ind,-2297.008821711099
192,12,1,6,2,6,0.0,ind,747.0085542957004
193,3,2,3,3,15,0.1999999999999999,ind,2165.174376088029
194,7,3,12,1,8,-1.0,ind,-1968.1555578304342
195,3,2,9,3,8,0.0,ind,-1153.390263623969
196,6,1,4,3,5,0.1999999999999999,ind,1910.0970153522958
197,12,2,7,1,10,0.0,ind,-167.96352975504124
198,10,3,12,1,10,-0.1999999999999999,ind,-1437.6096826883568
199,8,3,2,2,7,-0.1999999999999999,ind,-241.57060119249763
200,10,3,2,2,5,-0.1999999999999999,ind,-616.3342524608288
201,2,2,3,3,10,0.0,ind,34.2374058922378
202,9,3,8,1,1,-0.1999999999999999,ind,-2755.352049074205
203,4,3,13,1,2,-0.1999999999999999,ind,-575.0284119073785
204,12,2,12,3,4,0.0,ind,1183.5098784879883
205,5,2,12,3,5,0.0,ind,-227.20736352043787
206,8,1,3,2,3,0.0,ind,1522.6381897044448
207,11,1,12,2,7,-0.1999999999999999,ind,579.4744373539252
208,5,2,10,1,4,0.0,ind,-1904.607153598954
209,9,3,6,1,13,-0.1999999999999999,ind,201.9144326423484
210,9,1,6,3,14,1.0,ind,-722.4144098132092
211,9,1,11,3,4,1.0,ind,911.7967384521908
212,3,2,6,1,11,0.0,ind,-1129.628051604459
213,5,3,4,1,10,-1.0,ind,-3070.5876760381416
214,2,2,13,3,4,1.0,ind,648.1693022889503
215,2,1,13,3,6,0.0,ind,1602.7383093031603
216,7,1,14,2,2,1.0,ind,1149.954794251511
217,11,1,7,2,3,0.0,ind,-864.2042571616112
218,1,3,11,1,12,-0.1999999999999999,ind,-1729.7538787502726
219,1,1,9,3,10,1.0,ind,2157.017531273883
220,6,2,8,1,15,0.0,ind,-277.6249052108833
221,1,2,8,3,12,0.0,ind,-1725.1637599981314
222,4,1,3,3,8,0.1999999999999999,ind,1615.2465747403821
223,5,1,4,2,1,-0.1999999999999999,ind,1061.485796200157
224,8,1,14,3,13,0.6000000000000001,ind,431.97537143456975
225,11,3,4,2,15,0.0,ind,-502.10836612565436
226,6,1,1,3,9,1.0,ind,2009.4728072782455
227,4,3,12,2,9,0.0,ind,261.1250308265662
228,2,3,10,1,5,0.1999999999999999,ind,-881.0893858789623
229,8,3,4,1,10,-1.0,ind,195.46191888979047
230,8,3,4,2,15,0.1999999999999999,ind,-20.37356151529275
231,12,2,15,3,11,-0.6,ind,-428.3688721249746
232,6,1,6,3,9,0.0,ind,-252.30364141668178
233,6,1,8,2,6,0.1999999999999999,ind,1359.5096479283238
234,12,3,13,1,10,0.0,ind,-321.3501000720371
235,1,2,8,3,15,0.8,ind,-541.5090819585948
236,11,1,13,3,11,-0.8,ind,-1291.6716645938686
237,4,2,14,3,11,-0.1999999999999999,ind,57.60967690794678
238,10,3,4,2,5,0.1999999999999999,ind,407.4825275245421
239,3,1,12,3,15,0.3999999999999999,ind,1230.888203247554
240,10,3,2,1,5,-0.8,ind,-1150.5134079589134
241,5,1,5,2,1,0.0,ind,1126.3502763509368
242,2,2,10,1,2,0.1999999999999999,ind,-979.234169810883
243,3,1,6,3,15,0.3999999999999999,ind,697.4295222721667
244,12,2,2,1,12,-0.1999999999999999,ind,-479.1764867846705
245,5,3,1,1,5,-0.8,ind,-2180.060414310281
246,7,1,7,2,14,0.1999999999999999,ind,791.1880604499474
247,9,3,3,2,2,-0.8,ind,-1958.5266114452734
248,8,2,9,3,2,0.3999999999999999,ind,768.1845567890996
249,10,1,1,2,11,0.8,ind,1947.4201611002973
250,7,1,9,3,12,0.1999999999999999,ind,1970.8079521688815
251,4,1,3,2,13,-0.6,ind,1507.6665033251957
252,1,2,11,3,12,0.0,ind,-1690.0098613411192
253,11,1,12,2,1,-0.6,ind,-3125.486141550353
254,9,2,7,3,13,-0.1999999999999999,ind,-816.6914158016043
255,9,2,13,3,13,-0.8,ind,-1023.2658415470287
256,7,2,2,3,7,0.0,ind,-740.7391001731994
257,12,1,11,3,10,0.3999999999999999,ind,946.3436201395416
258,8,3,5,2,11,-0.6,ind,310.701204765046
259,2,3,10,1,2,0.0,ind,-1025.030690268004
260,9,1,7,2,9,0.1999999999999999,ind,4767.465808795891
261,2,3,12,2,7,0.1999999999999999,ind,-164.16014150649244
262,1,3,12,1,10,0.0,ind,-589.816285912726
263,3,3,15,2,9,-0.1999999999999999,ind,896.4728772362832
264,7,2,13,1,9,-0.6,ind,-1622.5915724755305
265,4,1,9,2,4,-0.1999999999999999,ind,2124.4631703778523
266,6,3,6,1,6,-0.1999999999999999,ind,137.71360125409774
267,10,2,5,3,5,0.0,ind,-26.492686886620504
268,5,2,9,3,1,0.6000000000000001,ind,404.4140818504893
269,3,1,13,3,1,1.0,ind,2310.7037739191273
