,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
105,5,2,12,1,5,-1.0,ind,-1527.3991279120182
106,2,1,13,2,7,0.1999999999999999,ind,926.5122455162882
107,2,1,8,2,10,0.0,ind,482.88795610748275
108,3,1,10,3,6,1.0,ind,1266.6999064630672
109,1,2,10,3,2,1.0,ind,770.0316085273789
110,8,1,15,2,4,0.8,ind,874.0227514330745
111,7,2,14,1,14,-0.6,ind,-217.01901220436594
112,6,2,2,3,13,-0.4,ind,147.07053306580747
113,10,3,2,1,6,-0.6,ind,-2617.3730020616704
114,1,2,14,3,14,0.6000000000000001,ind,4.977686873675339
115,11,2,5,3,13,1.0,ind,883.7244818671934
116,7,1,1,3,12,0.3999999999999999,ind,-490.58198028186507
117,10,2,3,1,5,-0.1999999999999999,ind,349.6328721151276
118,10,1,8,3,5,0.6000000000000001,ind,1606.426045290902
119,8,2,15,1,12,-0.8,ind,-390.96657862960546
120,12,3,5,2,15,-0.4,ind,-341.29409822326306
121,4,2,3,1,9,-0.4,ind,-1697.899635326531
122,5,3,11,1,15,-1.0,ind,-1699.0522516342708
123,4,3,2,2,5,-0.6,ind,714.1713480874714
124,1,2,4,3,14,1.0,ind,671.1312167499873
125,7,2,10,3,3,0.0,ind,-33.72634575496431
126,2,3,2,2,3,0.6000000000000001,ind,284.0404284538972
127,12,2,7,3,5,0.3999999999999999,ind,360.77179353353404
128,12,3,8,1,4,-1.0,ind,-745.2923030030661
129,5,2,12,1,7,-1.0,ind,-1029.4840440139724
130,12,3,2,2,10,-0.6,ind,-916.0542554551002
131,9,3,8,2,8,-0.6,ind,505.61023251444567
132,11,2,14,3,14,0.8,ind,679.9200552288012
133,7,3,12,1,7,-1.0,ind,-648.9335497824522
134,3,2,4,1,2,-0.1999999999999999,ind,-1772.3591921360721
135,3,1,11,2,3,1.0,ind,-125.96196937287641
136,3,1,15,3,1,0.3999999999999999,ind,1887.0207916948893
137,8,1,5,2,9,0.6000000000000001,ind,1176.0274196999626
138,7,3,1,2,14,0.3999999999999999,ind,-487.31211324882133
139,12,1,10,2,1,-0.1999999999999999,ind,-557.9898919712905
140,1,2,4,1,11,0.3999999999999999,ind,-347.9584115163125
141,4,2,4,1,4,-0.4,ind,-1453.9219486590746
142,10,1,8,2,13,0.6000000000000001,ind,1647.91069274858
