,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
107,2,1,8,2,10,0.0,ind,-31.61446740375959
108,3,1,10,3,6,1.0,ind,175.93215164539606
109,1,2,10,3,2,1.0,ind,369.639916822465
110,8,1,15,2,4,0.8,ind,-50.85778106660132
111,7,2,14,1,14,-0.6,ind,-103.23488292639854
112,6,2,2,3,13,-0.4,ind,140.66910401064433
113,10,3,2,1,6,-0.6,ind,-522.0646111840531
114,1,2,14,3,14,0.6000000000000001,ind,-67.62003997748934
115,11,2,5,3,13,1.0,ind,417.68242152075413
116,7,1,1,3,12,0.3999999999999999,ind,95.25792241369959
117,10,2,3,1,5,-0.1999999999999999,ind,215.00093669382545
118,10,1,8,3,5,0.6000000000000001,ind,429.452801071571
119,8,2,15,1,12,-0.8,ind,-97.68685807666407
120,12,3,5,2,15,-0.4,ind,-10.504954583840345
121,4,2,3,1,9,-0.4,ind,-297.7580795316519
122,5,3,11,1,15,-1.0,ind,-437.70458895730667
123,4,3,2,2,5,-0.6,ind,85.2048668647144
124,1,2,4,3,14,1.0,ind,130.2456882480924
125,7,2,10,3,3,0.0,ind,-62.6131419922051
126,2,3,2,2,3,0.6000000000000001,ind,-2.0178206201514968
127,12,2,7,3,5,0.3999999999999999,ind,46.4031928258903
128,12,3,8,1,4,-1.0,ind,-318.49434121131526
129,5,2,12,1,7,-1.0,ind,-449.99854537354554
130,12,3,2,2,10,-0.6,ind,-181.62534423816737
131,9,3,8,2,8,-0.6,ind,-37.11183451771262
132,11,2,14,3,14,0.8,ind,161.08061274235888
133,7,3,12,1,7,-1.0,ind,-304.59578853941184
134,3,2,4,1,2,-0.1999999999999999,ind,-415.73557061085376
135,3,1,11,2,3,1.0,ind,61.18648561171403
136,3,1,15,3,1,0.3999999999999999,ind,276.2120521365389
137,8,1,5,2,9,0.6000000000000001,ind,138.68496946366872
138,7,3,1,2,14,0.3999999999999999,ind,-126.40236974740083
139,12,1,10,2,1,-0.1999999999999999,ind,-41.729283879784816
140,1,2,4,1,11,0.3999999999999999,ind,12.374107177550968
141,4,2,4,1,4,-0.4,ind,-309.5774918022548
142,10,1,8,2,13,0.6000000000000001,ind,511.8945578713892
143,2,3,11,1,3,0.1999999999999999,ind,-269.92998801182443
144,11,2,10,3,14,0.6000000000000001,ind,88.91929722324721
145,8,2,9,1,1,-0.6,ind,-305.8402023018418
146,3,1,4,3,3,0.6000000000000001,ind,-44.56580894001627
147,6,2,5,1,12,0.0,ind,63.59204585736984
148,6,3,9,1,6,-0.4,ind,14.107930233039042
149,12,2,6,3,12,0.3999999999999999,ind,-6.313219896681176
150,6,1,4,3,3,0.3999999999999999,ind,158.0430524966946
151,1,2,2,3,11,0.3999999999999999,ind,54.66157570509631
152,9,3,6,2,1,0.3999999999999999,ind,-202.03386408691517
153,5,3,8,2,1,-0.6,ind,-422.1823397428327
154,7,1,11,2,6,0.6000000000000001,ind,431.8515732056203
155,7,2,1,1,11,0.3999999999999999,ind,-388.36933642392137
156,2,2,12,3,11,-0.6,ind,140.33881091454646
157,4,2,3,1,4,-0.1999999999999999,ind,-222.42729525618302
158,1,2,10,1,3,-0.4,ind,-301.597909014763
159,8,1,13,3,8,0.6000000000000001,ind,164.2033123050635
160,7,1,5,2,2,0.6000000000000001,ind,268.0099196525689
161,4,3,8,2,6,0.3999999999999999,ind,118.72175787810102
162,5,2,7,3,3,0.3999999999999999,ind,500.6850454597088
163,9,3,13,2,3,-0.1999999999999999,ind,131.66512060613672
164,10,3,4,2,9,0.1999999999999999,ind,56.07210609437743
165,11,1,12,3,11,-0.1999999999999999,ind,-118.39605213592472
166,1,2,2,3,7,0.6000000000000001,ind,-93.06530787314477
167,10,3,5,1,11,-0.4,ind,-478.3988345950911
168,11,2,1,1,15,0.6000000000000001,ind,351.1652076494554
169,10,3,1,2,12,0.3999999999999999,ind,259.6897430408776
170,2,3,6,1,14,0.3999999999999999,ind,-50.770225551850444
171,4,2,6,3,14,-0.4,ind,-170.47676014110266
172,5,1,1,2,4,0.3999999999999999,ind,765.0821338388394
173,6,3,6,2,3,0.1999999999999999,ind,58.03443008550357
174,12,3,2,1,2,-0.6,ind,-252.77354179801478
175,9,3,3,1,5,-0.4,ind,-519.888327902316
176,2,3,7,2,11,-0.4,ind,-59.237412351777266
177,3,1,11,3,4,0.1999999999999999,ind,121.36088339696335
178,5,3,14,2,12,0.3999999999999999,ind,-108.25065146831162
179,8,3,11,1,3,-0.6,ind,-372.8137889222671
180,4,3,8,2,3,-0.1999999999999999,ind,77.90304650090161
181,2,1,1,2,12,-0.6,ind,-139.0746461235144
182,6,2,5,1,15,-0.1999999999999999,ind,126.51915455493486
183,8,1,5,2,10,0.0,ind,214.04032643306118
184,4,1,2,2,14,0.0,ind,293.40823805945706
185,7,1,11,3,10,0.1999999999999999,ind,270.7581484998502
186,11,2,10,3,15,1.0,ind,266.0122740868326
187,10,2,14,1,13,-0.4,ind,-404.26953725790963
188,7,1,9,2,5,0.3999999999999999,ind,278.45003423495405
189,3,3,15,2,14,0.0,ind,122.34991423025394
190,1,3,7,2,10,-1.0,ind,-193.2606165000093
191,6,2,4,1,1,0.0,ind,-449.1616694546101
192,12,1,6,2,6,0.0,ind,101.32351782600699
193,3,2,3,3,15,0.1999999999999999,ind,128.57036864475572
