,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
106,2,1,13,2,7,0.1999999999999999,ind,93.7121191602173
107,2,1,8,2,10,0.0,ind,-156.44144718195116
108,3,1,10,3,6,1.0,ind,-9.561656195007572
109,1,2,10,3,2,1.0,ind,47.467820917710924
110,8,1,15,2,4,0.8,ind,-209.18474983929173
111,7,2,14,1,14,-0.6,ind,-39.694393304544974
112,6,2,2,3,13,-0.4,ind,30.528583784671355
113,10,3,2,1,6,-0.6,ind,-512.4942793719349
114,1,2,14,3,14,0.6000000000000001,ind,-57.39667340998449
115,11,2,5,3,13,1.0,ind,183.1312377122556
116,7,1,1,3,12,0.3999999999999999,ind,152.74519309663833
117,10,2,3,1,5,-0.1999999999999999,ind,19.981109656087256
118,10,1,8,3,5,0.6000000000000001,ind,252.69056970281213
119,8,2,15,1,12,-0.8,ind,-77.5384272310946
120,12,3,5,2,15,-0.4,ind,-35.537380759249345
121,4,2,3,1,9,-0.4,ind,-115.11808790388454
122,5,3,11,1,15,-1.0,ind,-197.16521740740745
123,4,3,2,2,5,-0.6,ind,235.4858910682658
124,1,2,4,3,14,1.0,ind,-65.81596375930894
125,7,2,10,3,3,0.0,ind,19.47308031348348
126,2,3,2,2,3,0.6000000000000001,ind,-93.21992560990725
127,12,2,7,3,5,0.3999999999999999,ind,105.46375750769312
128,12,3,8,1,4,-1.0,ind,-163.92999550148443
129,5,2,12,1,7,-1.0,ind,-391.2035567306132
130,12,3,2,2,10,-0.6,ind,-274.1875663803603
131,9,3,8,2,8,-0.6,ind,283.3391519009365
132,11,2,14,3,14,0.8,ind,-90.97153135874123
133,7,3,12,1,7,-1.0,ind,-375.45724132622445
134,3,2,4,1,2,-0.1999999999999999,ind,-134.82878901609024
135,3,1,11,2,3,1.0,ind,-162.18032130825873
136,3,1,15,3,1,0.3999999999999999,ind,141.89131004467117
137,8,1,5,2,9,0.6000000000000001,ind,25.918701337159064
138,7,3,1,2,14,0.3999999999999999,ind,-124.95268364040521
139,12,1,10,2,1,-0.1999999999999999,ind,-211.55298159529275
140,1,2,4,1,11,0.3999999999999999,ind,18.467028981974636
141,4,2,4,1,4,-0.4,ind,-199.9215875634286
142,10,1,8,2,13,0.6000000000000001,ind,299.99658630447425
143,2,3,11,1,3,0.1999999999999999,ind,53.630250009658084
144,11,2,10,3,14,0.6000000000000001,ind,-55.163642535006375
145,8,2,9,1,1,-0.6,ind,-59.13197084426588
146,3,1,4,3,3,0.6000000000000001,ind,-188.68865325645447
147,6,2,5,1,12,0.0,ind,-19.082638161468594
148,6,3,9,1,6,-0.4,ind,20.398664455361768
149,12,2,6,3,12,0.3999999999999999,ind,-11.15065685023842
150,6,1,4,3,3,0.3999999999999999,ind,145.60708709853589
151,1,2,2,3,11,0.3999999999999999,ind,-76.55448056230466
152,9,3,6,2,1,0.3999999999999999,ind,-234.7528050638507
153,5,3,8,2,1,-0.6,ind,-130.58155434972514
154,7,1,11,2,6,0.6000000000000001,ind,324.903129470006
155,7,2,1,1,11,0.3999999999999999,ind,-250.01808325631805
156,2,2,12,3,11,-0.6,ind,-48.090958896345
157,4,2,3,1,4,-0.1999999999999999,ind,-172.84498781562797
158,1,2,10,1,3,-0.4,ind,-260.3259644036316
159,8,1,13,3,8,0.6000000000000001,ind,146.08561149895513
160,7,1,5,2,2,0.6000000000000001,ind,343.5397769901149
161,4,3,8,2,6,0.3999999999999999,ind,-38.401316710261426
162,5,2,7,3,3,0.3999999999999999,ind,412.02466777250106
163,9,3,13,2,3,-0.1999999999999999,ind,158.211291670719
164,10,3,4,2,9,0.1999999999999999,ind,121.32478130364848
165,11,1,12,3,11,-0.1999999999999999,ind,-86.95865238460397
166,1,2,2,3,7,0.6000000000000001,ind,-135.7687322527495
167,10,3,5,1,11,-0.4,ind,-513.7865670849353
168,11,2,1,1,15,0.6000000000000001,ind,532.8549584491129
169,10,3,1,2,12,0.3999999999999999,ind,16.668760103890236
170,2,3,6,1,14,0.3999999999999999,ind,69.04945847169142
171,4,2,6,3,14,-0.4,ind,-67.20358840691097
172,5,1,1,2,4,0.3999999999999999,ind,369.5503156839727
173,6,3,6,2,3,0.1999999999999999,ind,-9.739729864915489
174,12,3,2,1,2,-0.6,ind,-187.52122807537944
175,9,3,3,1,5,-0.4,ind,-389.8503864386794
176,2,3,7,2,11,-0.4,ind,93.29188807770765
177,3,1,11,3,4,0.1999999999999999,ind,-43.50887107417043
178,5,3,14,2,12,0.3999999999999999,ind,-42.17815627255027
179,8,3,11,1,3,-0.6,ind,-329.0465527716092
180,4,3,8,2,3,-0.1999999999999999,ind,-0.48533683755385937
181,2,1,1,2,12,-0.6,ind,-132.44511694493826
182,6,2,5,1,15,-0.1999999999999999,ind,52.782156525288656
183,8,1,5,2,10,0.0,ind,238.41017688664078
184,4,1,2,2,14,0.0,ind,168.67759336260815
185,7,1,11,3,10,0.1999999999999999,ind,-17.99595967998266
186,11,2,10,3,15,1.0,ind,202.68314611480514
187,10,2,14,1,13,-0.4,ind,-178.36519454876202
188,7,1,9,2,5,0.3999999999999999,ind,139.02934200024174
189,3,3,15,2,14,0.0,ind,-89.04233764784294
190,1,3,7,2,10,-1.0,ind,65.79233978507841
191,6,2,4,1,1,0.0,ind,-436.9205978342393
192,12,1,6,2,6,0.0,ind,208.7215018015388
193,3,2,3,3,15,0.1999999999999999,ind,265.74300318994324
194,7,3,12,1,8,-1.0,ind,-289.0128827804151
195,3,2,9,3,8,0.0,ind,-91.2161092057288
196,6,1,4,3,5,0.1999999999999999,ind,167.90723025884472
197,12,2,7,1,10,0.0,ind,14.859023322815801
198,10,3,12,1,10,-0.1999999999999999,ind,-107.16005462257544
199,8,3,2,2,7,-0.1999999999999999,ind,-19.577146181970193
200,10,3,2,2,5,-0.1999999999999999,ind,-46.7055537083711
201,2,2,3,3,10,0.0,ind,-20.723818710183423
202,9,3,8,1,1,-0.1999999999999999,ind,-38.90746926127326
203,4,3,13,1,2,-0.1999999999999999,ind,34.9343375200458
204,12,2,12,3,4,0.0,ind,238.80152490071464
205,5,2,12,3,5,0.0,ind,-184.49377060880443
206,8,1,3,2,3,0.0,ind,103.26380832640916
207,11,1,12,2,7,-0.1999999999999999,ind,153.84190500878958
208,5,2,10,1,4,0.0,ind,-7.581967453528932
209,9,3,6,1,13,-0.1999999999999999,ind,78.95101507986419
210,9,1,6,3,14,1.0,ind,-94.67381559649266
211,9,1,11,3,4,1.0,ind,-93.55353959159447
212,3,2,6,1,11,0.0,ind,-11.501799353036859
213,5,3,4,1,10,-1.0,ind,-511.822118457085
214,2,2,13,3,4,1.0,ind,54.357611049497336
215,2,1,13,3,6,0.0,ind,-16.730085074440012
216,7,1,14,2,2,1.0,ind,124.12771091822151
217,11,1,7,2,3,0.0,ind,9.731458622941773
218,1,3,11,1,12,-0.1999999999999999,ind,-23.63921089841415
219,1,1,9,3,10,1.0,ind,290.7442098024967
220,6,2,8,1,15,0.0,ind,-80.16623904289872
221,1,2,8,3,12,0.0,ind,-104.95584921171644
222,4,1,3,3,8,0.1999999999999999,ind,76.31332638318804
223,5,1,4,2,1,-0.1999999999999999,ind,5.244745100991622
224,8,1,14,3,13,0.6000000000000001,ind,-125.85697879993245
225,11,3,4,2,15,0.0,ind,-80.23977502306798
226,6,1,1,3,9,1.0,ind,373.20861618682056
227,4,3,12,2,9,0.0,ind,102.85130374968458
228,2,3,10,1,5,0.1999999999999999,ind,-55.57014404229244
229,8,3,4,1,10,-1.0,ind,154.29804299718512
230,8,3,4,2,15,0.1999999999999999,ind,112.65058346402111
231,12,2,15,3,11,-0.6,ind,89.3623879723516
232,6,1,6,3,9,0.0,ind,-20.398664455361768
233,6,1,8,2,6,0.1999999999999999,ind,224.75170135308804
234,12,3,13,1,10,0.0,ind,-44.708515262116634
235,1,2,8,3,15,0.8,ind,39.69018331285724
236,11,1,13,3,11,-0.8,ind,-90.59706000404731
237,4,2,14,3,11,-0.1999999999999999,ind,-77.67592585277771
238,10,3,4,2,5,0.1999999999999999,ind,26.018534200922204
239,3,1,12,3,15,0.3999999999999999,ind,176.73337222570854
240,10,3,2,1,5,-0.8,ind,-60.9726859876489
241,5,1,5,2,1,0.0,ind,204.89734763519732
242,2,2,10,1,2,0.1999999999999999,ind,-25.702064629218285
243,3,1,6,3,15,0.3999999999999999,ind,135.77102281475163
244,12,2,2,1,12,-0.1999999999999999,ind,-136.85114504630133
245,5,3,1,1,5,-0.8,ind,-419.2039045242807
246,7,1,7,2,14,0.1999999999999999,ind,244.5740453451458
247,9,3,3,2,2,-0.8,ind,-104.64000074862747
248,8,2,9,3,2,0.3999999999999999,ind,143.8731392829991
249,10,1,1,2,11,0.8,ind,168.88110352304489
250,7,1,9,3,12,0.1999999999999999,ind,230.9311004194485
251,4,1,3,2,13,-0.6,ind,87.13146529137748
252,1,2,11,3,12,0.0,ind,-8.766773890759168
253,11,1,12,2,1,-0.6,ind,-425.3427979508465
254,9,2,7,3,13,-0.1999999999999999,ind,-113.32455672188689
255,9,2,13,3,13,-0.8,ind,-86.5897707787858
256,7,2,2,3,7,0.0,ind,-162.91435943368697
257,12,1,11,3,10,0.3999999999999999,ind,30.68141828316243
258,8,3,5,2,11,-0.6,ind,-123.52835748797793
259,2,3,10,1,2,0.0,ind,6.989980275981452
260,9,1,7,2,9,0.1999999999999999,ind,685.4489824008801
261,2,3,12,2,7,0.1999999999999999,ind,120.55291723514961
262,1,3,12,1,10,0.0,ind,-51.46635288304333
263,3,3,15,2,9,-0.1999999999999999,ind,-59.47041108388589
264,7,2,13,1,9,-0.6,ind,-114.93565296080465
265,4,1,9,2,4,-0.1999999999999999,ind,142.19468765168517
266,6,3,6,1,6,-0.1999999999999999,ind,-13.679335329620926
267,10,2,5,3,5,0.0,ind,49.78729239178074
268,5,2,9,3,1,0.6000000000000001,ind,142.736488566685
269,3,1,13,3,1,1.0,ind,20.921327135707543
