,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
83,5,2,4,1,14,-0.75,mean,-2894.440019110765
84,2,3,10,1,14,0.0499999999999999,mean,-654.470253109539
85,11,2,14,1,11,0.1,mean,817.2855722364766
86,6,1,12,2,2,-0.1,mean,-548.0123995705508
87,1,3,11,2,14,-0.9,mean,-697.4771471325184
88,1,2,11,1,12,-0.25,mean,-1356.8401405846653
89,5,1,4,3,8,0.4,mean,2647.631845227108
90,9,3,1,2,7,-1.0,ind,-776.6032534600836
91,11,1,11,2,10,-1.0,ind,-203.15232523445593
92,6,1,8,3,5,0.6000000000000001,ind,1741.4609283058307
93,9,2,3,1,15,-0.6,ind,-98.13752849603225
94,3,3,8,1,2,-0.6,ind,-2666.438798932675
95,8,1,13,3,2,1.0,ind,480.1526483797388
96,6,3,5,1,8,-0.6,ind,-1741.4609283058307
97,4,2,10,3,9,0.8,ind,-195.43214730565523
98,4,3,8,2,15,0.3999999999999999,ind,672.3439409455787
99,1,3,15,1,8,-1.0,ind,-1709.6638138221533
100,6,3,5,2,11,0.3999999999999999,ind,-1017.5923886480086
101,10,1,14,3,4,1.0,ind,2559.4584220493143
102,9,2,3,3,2,0.8,ind,646.4704050436121
103,5,3,5,2,8,-1.0,ind,-2701.8578303642225
104,3,3,12,2,1,0.0,ind,224.27416550793896
105,5,2,12,1,5,-1.0,ind,-2700.4367737558478
106,2,1,13,2,7,0.1999999999999999,ind,1360.9410114045186
107,2,1,8,2,10,0.0,ind,274.0337276670998
108,3,1,10,3,6,1.0,ind,1175.6091759508454
109,1,2,10,3,2,1.0,ind,1112.6141885043216
110,8,1,15,2,4,0.8,ind,493.7721820985971
111,7,2,14,1,14,-0.6,ind,-427.4778636336014
112,6,2,2,3,13,-0.4,ind,477.54827947669764
113,10,3,2,1,6,-0.6,ind,-4357.074420026804
114,1,2,14,3,14,0.6000000000000001,ind,-11.019718284595001
115,11,2,5,3,13,1.0,ind,1320.6292530831688
116,7,1,1,3,12,0.3999999999999999,ind,-264.0167446205851
117,10,2,3,1,5,-0.1999999999999999,ind,543.0317491434398
118,10,1,8,3,5,0.6000000000000001,ind,2797.778986276773
119,8,2,15,1,12,-0.8,ind,-463.87666143289425
120,12,3,5,2,15,-0.4,ind,-418.2417900336968
121,4,2,3,1,9,-0.4,ind,-2170.96282207677
122,5,3,11,1,15,-1.0,ind,-2409.2340267968575
123,4,3,2,2,5,-0.6,ind,1182.4312277548452
124,1,2,4,3,14,1.0,ind,721.629914614623
125,7,2,10,3,3,0.0,ind,-86.51991642238863
126,2,3,2,2,3,0.6000000000000001,ind,-187.37404717446952
127,12,2,7,3,5,0.3999999999999999,ind,610.5512438680544
128,12,3,8,1,4,-1.0,ind,-1298.875322337959
129,5,2,12,1,7,-1.0,ind,-1487.5459368363354
130,12,3,2,2,10,-0.6,ind,-1194.0537903599088
131,9,3,8,2,8,-0.6,ind,487.7242889735444
132,11,2,14,3,14,0.8,ind,848.6230392411289
133,7,3,12,1,7,-1.0,ind,-1367.1689086396964
134,3,2,4,1,2,-0.1999999999999999,ind,-2510.474841276753
135,3,1,11,2,3,1.0,ind,-532.8267487567446
136,3,1,15,3,1,0.3999999999999999,ind,2122.837011046251
137,8,1,5,2,9,0.6000000000000001,ind,1587.303461078256
138,7,3,1,2,14,0.3999999999999999,ind,-639.8801373971473
139,12,1,10,2,1,-0.1999999999999999,ind,-945.4318803883307
140,1,2,4,1,11,0.3999999999999999,ind,-696.4631750419812
141,4,2,4,1,4,-0.4,ind,-1980.4021551059723
142,10,1,8,2,13,0.6000000000000001,ind,3040.3209043331717
