,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
106,2,1,13,2,7,0.1999999999999999,ind,484.0881149244053
107,2,1,8,2,10,0.0,ind,219.78057308072312
108,3,1,10,3,6,1.0,ind,274.1851322445639
109,1,2,10,3,2,1.0,ind,-18.592460877220446
110,8,1,15,2,4,0.8,ind,337.4969196363261
111,7,2,14,1,14,-0.6,ind,22.80138464622155
112,6,2,2,3,13,-0.4,ind,-240.35841515118682
113,10,3,2,1,6,-0.6,ind,-614.7731351603809
114,1,2,14,3,14,0.6000000000000001,ind,-140.722400674342
115,11,2,5,3,13,1.0,ind,-378.25669823962494
116,7,1,1,3,12,0.3999999999999999,ind,-246.98702926529336
117,10,2,3,1,5,-0.1999999999999999,ind,480.39474611569153
118,10,1,8,3,5,0.6000000000000001,ind,273.467937484902
119,8,2,15,1,12,-0.8,ind,19.79294532047288
120,12,3,5,2,15,-0.4,ind,-147.76838848077614
121,4,2,3,1,9,-0.4,ind,-503.47380931792804
122,5,3,11,1,15,-1.0,ind,-289.4802081930284
123,4,3,2,2,5,-0.6,ind,130.2199490205694
124,1,2,4,3,14,1.0,ind,35.8206406842728
125,7,2,10,3,3,0.0,ind,292.3047523808509
126,2,3,2,2,3,0.6000000000000001,ind,211.26635654366828
127,12,2,7,3,5,0.3999999999999999,ind,161.76171835402624
128,12,3,8,1,4,-1.0,ind,-31.230873219955583
129,5,2,12,1,7,-1.0,ind,-379.49010986258486
130,12,3,2,2,10,-0.6,ind,-156.28774386611803
131,9,3,8,2,8,-0.6,ind,414.92872096712904
132,11,2,14,3,14,0.8,ind,206.68850665043306
133,7,3,12,1,7,-1.0,ind,-73.32304982498135
134,3,2,4,1,2,-0.1999999999999999,ind,-775.4756643071603
135,3,1,11,2,3,1.0,ind,-166.62029987908636
136,3,1,15,3,1,0.3999999999999999,ind,339.67652440156417
137,8,1,5,2,9,0.6000000000000001,ind,253.0413586175398
138,7,3,1,2,14,0.3999999999999999,ind,-249.4544395552448
139,12,1,10,2,1,-0.1999999999999999,ind,-556.3252521956963
140,1,2,4,1,11,0.3999999999999999,ind,184.41124729278545
141,4,2,4,1,4,-0.4,ind,-590.0055513244142
142,10,1,8,2,13,0.6000000000000001,ind,203.94594602673055
143,2,3,11,1,3,0.1999999999999999,ind,-664.5513415726398
144,11,2,10,3,14,0.6000000000000001,ind,-529.7865612183627
145,8,2,9,1,1,-0.6,ind,-548.5476597359605
146,3,1,4,3,3,0.6000000000000001,ind,387.7420648954396
147,6,2,5,1,12,0.0,ind,98.41355676858984
148,6,3,9,1,6,-0.4,ind,261.42795175062724
149,12,2,6,3,12,0.3999999999999999,ind,-198.42800939974086
150,6,1,4,3,3,0.3999999999999999,ind,185.42164241329738
151,1,2,2,3,11,0.3999999999999999,ind,-133.91361707333476
152,9,3,6,2,1,0.3999999999999999,ind,-466.7277369621954
153,5,3,8,2,1,-0.6,ind,-530.6583931648031
154,7,1,11,2,6,0.6000000000000001,ind,995.2247755736787
155,7,2,1,1,11,0.3999999999999999,ind,-802.3715330803725
156,2,2,12,3,11,-0.6,ind,386.8846092437532
157,4,2,3,1,4,-0.1999999999999999,ind,-608.7885666519583
158,1,2,10,1,3,-0.4,ind,-302.91311963219164
159,8,1,13,3,8,0.6000000000000001,ind,-16.685035101995254
160,7,1,5,2,2,0.6000000000000001,ind,521.3164568606239
161,4,3,8,2,6,0.3999999999999999,ind,120.51564495802586
162,5,2,7,3,3,0.3999999999999999,ind,701.8603885985428
163,9,3,13,2,3,-0.1999999999999999,ind,-319.6393363784837
164,10,3,4,2,9,0.1999999999999999,ind,120.99185775429555
165,11,1,12,3,11,-0.1999999999999999,ind,-705.054102117417
166,1,2,2,3,7,0.6000000000000001,ind,-129.68851800201992
167,10,3,5,1,11,-0.4,ind,-430.9800952896776
168,11,2,1,1,15,0.6000000000000001,ind,1193.8426857811749
169,10,3,1,2,12,0.3999999999999999,ind,75.93041925830767
170,2,3,6,1,14,0.3999999999999999,ind,-573.5073515891013
171,4,2,6,3,14,-0.4,ind,-170.70373415752783
172,5,1,1,2,4,0.3999999999999999,ind,467.2375148389526
173,6,3,6,2,3,0.1999999999999999,ind,195.18040968020478
174,12,3,2,1,2,-0.6,ind,-346.358867665587
175,9,3,3,1,5,-0.4,ind,-805.7627866290361
176,2,3,7,2,11,-0.4,ind,-475.65918580998755
177,3,1,11,3,4,0.1999999999999999,ind,180.16893869060164
178,5,3,14,2,12,0.3999999999999999,ind,-235.85492708309926
179,8,3,11,1,3,-0.6,ind,-540.5797464117979
180,4,3,8,2,3,-0.1999999999999999,ind,213.33534575521958
181,2,1,1,2,12,-0.6,ind,-68.45050382800628
182,6,2,5,1,15,-0.1999999999999999,ind,6.505836429694
183,8,1,5,2,10,0.0,ind,96.52311083838572
184,4,1,2,2,14,0.0,ind,76.94507051406913
185,7,1,11,3,10,0.1999999999999999,ind,598.0251795043471
186,11,2,10,3,15,1.0,ind,-273.1364736587884
187,10,2,14,1,13,-0.4,ind,-502.5443485045471
188,7,1,9,2,5,0.3999999999999999,ind,612.2683888011688
189,3,3,15,2,14,0.0,ind,-12.373616805499296
190,1,3,7,2,10,-1.0,ind,-43.953181842141475
191,6,2,4,1,1,0.0,ind,-298.4838365975029
192,12,1,6,2,6,0.0,ind,107.93209612472106
193,3,2,3,3,15,0.1999999999999999,ind,393.5821380926818
194,7,3,12,1,8,-1.0,ind,-55.56813533609807
195,3,2,9,3,8,0.0,ind,-196.41869127439782
196,6,1,4,3,5,0.1999999999999999,ind,432.61431288271956
197,12,2,7,1,10,0.0,ind,-22.703043017220807
