,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
105,5,2,12,1,5,-1.0,ind,-1917.9500650505533
106,2,1,13,2,7,0.1999999999999999,ind,916.2725165039346
107,2,1,8,2,10,0.0,ind,-52.98412898458173
108,3,1,10,3,6,1.0,ind,371.6541330759346
109,1,2,10,3,2,1.0,ind,492.69535550951787
110,8,1,15,2,4,0.8,ind,22.542205448786262
111,7,2,14,1,14,-0.6,ind,-105.20687818590432
112,6,2,2,3,13,-0.4,ind,14.11881335426824
113,10,3,2,1,6,-0.6,ind,-1990.5512354929342
114,1,2,14,3,14,0.6000000000000001,ind,-269.1096586013946
115,11,2,5,3,13,1.0,ind,356.20031283196477
116,7,1,1,3,12,0.3999999999999999,ind,-81.00744650596243
117,10,2,3,1,5,-0.1999999999999999,ind,626.7601672187266
118,10,1,8,3,5,0.6000000000000001,ind,1306.4200618805744
119,8,2,15,1,12,-0.8,ind,-253.3546261256961
120,12,3,5,2,15,-0.4,ind,-203.43659489398578
121,4,2,3,1,9,-0.4,ind,-953.4460074826366
122,5,3,11,1,15,-1.0,ind,-1038.0572964527873
123,4,3,2,2,5,-0.6,ind,466.6317680936063
124,1,2,4,3,14,1.0,ind,320.1699281347783
125,7,2,10,3,3,0.0,ind,238.29163746099766
126,2,3,2,2,3,0.6000000000000001,ind,13.257149169322474
127,12,2,7,3,5,0.3999999999999999,ind,308.2202306650097
128,12,3,8,1,4,-1.0,ind,-611.1022067358354
129,5,2,12,1,7,-1.0,ind,-1270.4892341123168
130,12,3,2,2,10,-0.6,ind,-525.1905593670872
131,9,3,8,2,8,-0.6,ind,433.9882167463111
132,11,2,14,3,14,0.8,ind,619.6212333119311
133,7,3,12,1,7,-1.0,ind,-658.9559091828924
134,3,2,4,1,2,-0.1999999999999999,ind,-1937.1067195547857
135,3,1,11,2,3,1.0,ind,-146.5675732202908
136,3,1,15,3,1,0.3999999999999999,ind,681.6366396513686
137,8,1,5,2,9,0.6000000000000001,ind,582.8915164900618
138,7,3,1,2,14,0.3999999999999999,ind,-591.4464155828609
139,12,1,10,2,1,-0.1999999999999999,ind,-979.5254398271582
140,1,2,4,1,11,0.3999999999999999,ind,250.28839018577128
141,4,2,4,1,4,-0.4,ind,-1163.3361333260355
142,10,1,8,2,13,0.6000000000000001,ind,1473.3812418665075
143,2,3,11,1,3,0.1999999999999999,ind,-1026.240868727983
144,11,2,10,3,14,0.6000000000000001,ind,-432.29628087756555
145,8,2,9,1,1,-0.6,ind,-1218.5434182745776
146,3,1,4,3,3,0.6000000000000001,ind,398.70393769335715
147,6,2,5,1,12,0.0,ind,74.14259595862768
148,6,3,9,1,6,-0.4,ind,435.5560031992154
149,12,2,6,3,12,0.3999999999999999,ind,-229.09308978756235
150,6,1,4,3,3,0.3999999999999999,ind,300.87032305613593
151,1,2,2,3,11,0.3999999999999999,ind,-45.92420458950346
152,9,3,6,2,1,0.3999999999999999,ind,-929.275065484434
153,5,3,8,2,1,-0.6,ind,-1088.2206412054866
154,7,1,11,2,6,0.6000000000000001,ind,2002.1301432097034
155,7,2,1,1,11,0.3999999999999999,ind,-1651.4511371281942
156,2,2,12,3,11,-0.6,ind,623.7605587684993
157,4,2,3,1,4,-0.1999999999999999,ind,-1191.1920080784275
158,1,2,10,1,3,-0.4,ind,-964.0906889845401
159,8,1,13,3,8,0.6000000000000001,ind,423.65501940465765
160,7,1,5,2,2,0.6000000000000001,ind,1132.8172382262883
161,4,3,8,2,6,0.3999999999999999,ind,115.58549211969148
162,5,2,7,3,3,0.3999999999999999,ind,1761.9458219787502
163,9,3,13,2,3,-0.1999999999999999,ind,234.42035736336675
164,10,3,4,2,9,0.1999999999999999,ind,378.40646184788693
165,11,1,12,3,11,-0.1999999999999999,ind,-1241.3311246022158
166,1,2,2,3,7,0.6000000000000001,ind,-336.8640096979034
167,10,3,5,1,11,-0.4,ind,-1535.3602874835951
168,11,2,1,1,15,0.6000000000000001,ind,2366.1371722275517
169,10,3,1,2,12,0.3999999999999999,ind,223.41249696409886
170,2,3,6,1,14,0.3999999999999999,ind,-623.1026797333907
171,4,2,6,3,14,-0.4,ind,-436.8339855078402
172,5,1,1,2,4,0.3999999999999999,ind,1810.4454689568483
173,6,3,6,2,3,0.1999999999999999,ind,249.14997134361784
174,12,3,2,1,2,-0.6,ind,-959.8789431210953
175,9,3,3,1,5,-0.4,ind,-2683.604531194058
176,2,3,7,2,11,-0.4,ind,-646.8241714515343
177,3,1,11,3,4,0.1999999999999999,ind,528.5693023132399
178,5,3,14,2,12,0.3999999999999999,ind,-374.80153859256916
179,8,3,11,1,3,-0.6,ind,-1560.2734924921924
180,4,3,8,2,3,-0.1999999999999999,ind,202.84825157843534
181,2,1,1,2,12,-0.6,ind,-276.0130173321859
182,6,2,5,1,15,-0.1999999999999999,ind,183.4482784805432
183,8,1,5,2,10,0.0,ind,673.6652265955763
184,4,1,2,2,14,0.0,ind,596.6167878645792
185,7,1,11,3,10,0.1999999999999999,ind,1077.6741159131197
186,11,2,10,3,15,1.0,ind,276.42416999647685
187,10,2,14,1,13,-0.4,ind,-1451.0820327404435
188,7,1,9,2,5,0.3999999999999999,ind,922.4165818562451
189,3,3,15,2,14,0.0,ind,263.6082072618665
190,1,3,7,2,10,-1.0,ind,-303.5780685709078
191,6,2,4,1,1,0.0,ind,-1434.9790855104975
192,12,1,6,2,6,0.0,ind,335.24089224641284
193,3,2,3,3,15,0.1999999999999999,ind,605.6196800672178
194,7,3,12,1,8,-1.0,ind,-592.0286517666555
195,3,2,9,3,8,0.0,ind,-722.2375189915347
196,6,1,4,3,5,0.1999999999999999,ind,835.6428938467516
197,12,2,7,1,10,0.0,ind,-146.5846270337006
198,10,3,12,1,10,-0.1999999999999999,ind,48.67444911573875
199,8,3,2,2,7,-0.1999999999999999,ind,328.23811925322934
200,10,3,2,2,5,-0.1999999999999999,ind,-562.6790843969011
201,2,2,3,3,10,0.0,ind,162.06209359748664
202,9,3,8,1,1,-0.1999999999999999,ind,-1139.7519314401707
203,4,3,13,1,2,-0.1999999999999999,ind,-487.11516395997387
204,12,2,12,3,4,0.0,ind,759.0422718598575
205,5,2,12,3,5,0.0,ind,-193.9559256210605
206,8,1,3,2,3,0.0,ind,1254.8461866765365
207,11,1,12,2,7,-0.1999999999999999,ind,586.2391552085319
208,5,2,10,1,4,0.0,ind,-815.0469309752934
209,9,3,6,1,13,-0.1999999999999999,ind,251.83196387434873
210,9,1,6,3,14,1.0,ind,484.3482713005442
211,9,1,11,3,4,1.0,ind,393.15586210514357
212,3,2,6,1,11,0.0,ind,-495.96049961179415
213,5,3,4,1,10,-1.0,ind,-1697.3178468144442
214,2,2,13,3,4,1.0,ind,296.64353799806577
215,2,1,13,3,6,0.0,ind,840.0767661405498
216,7,1,14,2,2,1.0,ind,699.4058566093772
217,11,1,7,2,3,0.0,ind,71.08682108280755
218,1,3,11,1,12,-0.1999999999999999,ind,-600.9679228305104
